tsne1,tsne2,gap,SMILES,SMILES_HA,gap_group
-53.794006,24.263792,7.853,COCOCC(O)C#N,9,3.0
16.86252,-37.955307,8.006,C#CC(OC(=O)OC(C)(C)C)C1CCCCC1,17,3.0
7.6472216,40.63746,5.124,Cn1cnc2c(N)nncc21,11,1.0
-47.909924,30.706938,7.298,NN1CCNCC1,7,2.0
-26.116137,-9.820924,7.851,CCOP(=O)(O)N(C)C,9,3.0
41.277508,-9.556942,3.75,O=C1C(=NO)c2ccccc2N1c1ccccc1,18,0.0
38.031532,-22.59648,3.347,COC1=CC(=CNN2CCCCC2)C(=O)C=C1,17,0.0
7.336378,10.800362,5.32,COc1ccc(C(=O)O)cc1OC(C)=O,15,1.0
36.703186,16.427351,2.376,Nc1cc(N)c(=O)c2ccc[nH]c1-2,13,0.0
52.87664,-18.242537,3.518,CC1(C)OC2=CC3=NON([O])C3=C[C]2C2OC21,17,0.0
55.045948,-16.831053,3.733,C[C](O)[N]N=C(C)c1ccc([N+](=O)[O-])o1,15,0.0
-4.2000093,14.671212,7.494,C1C2CC3CC1C14CC31C4C2,11,2.0
-4.9225564,-28.732027,5.981,CC1(C)C2CCC1(CO)C(=O)C2,12,2.0
-13.051899,-35.140896,5.347,CCCCCCCCC1CC(=O)CC1=O,15,1.0
-59.98077,23.171139,6.185,CCCC(C)CC=O,8,2.0
-51.995697,6.7402964,8.283,CCCC(C)CCC(C)N,10,3.0
19.392004,25.651255,3.494,CCc1ccc([N][S]=O)cc1,11,0.0
16.591337,26.895332,5.619151,O=C=Nc1ccc2c(c1)COC2,12,1.0
